,Date,Open Amazon,Close Amazon,Open MS,Close MS,nasdaq
369,6/19/2020,2678.080078,2675.01001,198.58999599999999,195.149994,7417.97998
370,6/22/2020,2684.5,2713.820068,195.78999299999998,200.570007,6688.75
371,6/23/2020,2726.02002,2764.409912,202.08999599999999,201.91000400000001,6984.5
372,6/24/2020,2780.0,2734.399902,201.600006,197.83999599999999,7554.75
373,6/25/2020,2739.550049,2754.580078,197.800003,200.33999599999999,7467.75
374,6/26/2020,2775.060059,2692.8701170000004,199.729996,196.330002,7844.0
375,6/29/2020,2690.01001,2680.3798829999996,195.779999,198.440002,7568.5
376,6/30/2020,2685.070068,2758.820068,197.880005,203.509995,7489.25
377,7/1/2020,2757.98999,2878.699951,203.139999,204.699997,7854.75
378,7/2/2020,2912.01001,2890.300049,205.679993,206.259995,7786.25
379,7/6/2020,2934.969971,3057.040039,208.830002,210.69999700000002,7438.75
380,7/7/2020,3058.550049,3000.1201170000004,210.44999700000002,208.25,7627.25
381,7/8/2020,3022.610107,3081.110107,210.07000699999998,212.830002,7522.75
382,7/9/2020,3115.98999,3182.6298829999996,216.330002,214.32000699999998,8164.112811855769
383,7/10/2020,3191.76001,3200.0,213.61999500000002,213.669998,8029.75
384,7/13/2020,3251.060059,3104.0,214.479996,207.070007,8012.0
385,7/14/2020,3089.0,3084.0,206.130005,208.350006,8189.75
386,7/15/2020,3080.22998,3008.8701170000004,209.559998,208.03999299999998,8227.5
387,7/16/2020,2971.060059,2999.899902,205.399994,203.919998,8115.75
388,7/17/2020,3009.0,2961.969971,204.470001,202.880005,8327.25
389,7/20/2020,3000.199951,3196.840088,205.0,211.600006,8692.5
390,7/21/2020,3232.48999,3138.290039,213.66000400000001,208.75,8594.0
391,7/22/2020,3125.0,3099.909912,209.199997,211.75,8734.25
392,7/23/2020,3098.27002,2986.550049,207.190002,202.53999299999998,8809.0
393,7/24/2020,2930.0,3008.909912,200.419998,201.300003,8744.25
394,7/27/2020,3062.0,3055.209961,201.470001,203.850006,8692.0
395,7/28/2020,3054.27002,3000.330078,203.610001,202.020004,8431.75
396,7/29/2020,3030.98999,3033.530029,202.5,204.059998,8638.0
397,7/30/2020,3014.0,3051.8798829999996,201.0,203.899994,8598.75
398,7/31/2020,3244.0,3164.679932,204.399994,205.009995,8769.0
399,8/3/2020,3180.51001,3111.889893,211.520004,216.539993,8747.0
400,8/4/2020,3101.209961,3138.830078,214.169998,213.289993,8824.25
401,8/5/2020,3143.77002,3205.030029,214.899994,212.940002,8719.75
402,8/6/2020,3194.360107,3225.0,212.33999599999999,216.350006,9036.5
403,8/7/2020,3224.01001,3167.459961,214.850006,212.479996,8988.5
404,8/10/2020,3170.310059,3148.159912,211.669998,208.25,8718.0
405,8/11/2020,3113.199951,3080.669922,207.16000400000001,203.380005,8576.0
406,8/12/2020,3108.0,3162.23999,205.28999299999998,209.190002,8795.5
407,8/13/2020,3182.98999,3161.02002,209.440002,208.699997,8924.25
408,8/14/2020,3178.179932,3148.02002,208.759995,208.899994,8952.0
409,8/17/2020,3173.1201170000004,3182.409912,209.600006,210.27999900000003,9107.75
410,8/18/2020,3212.0,3312.48999,210.52999900000003,211.49000499999997,9218.25
411,8/19/2020,3303.01001,3260.47998,211.49000499999997,209.699997,9247.5
412,8/20/2020,3252.0,3297.3701170000004,209.53999299999998,214.580002,9279.0
413,8/21/2020,3295.0,3284.719971,213.86000099999998,213.020004,9078.25
414,8/24/2020,3310.149902,3307.459961,214.789993,213.690002,8992.25
415,8/25/2020,3294.98999,3346.48999,213.100006,216.47000099999997,9079.5
416,8/26/2020,3351.110107,3441.850098,217.88000499999998,221.149994,9096.5
417,8/27/2020,3450.0500490000004,3400.0,222.88999900000002,226.580002,9167.75
418,8/28/2020,3423.0,3401.8000490000004,228.17999300000002,228.91000400000001,9325.5
419,8/31/2020,3408.98999,3450.959961,227.0,225.52999900000003,9300.75
420,9/1/2020,3489.580078,3499.1201170000004,225.50999500000003,227.270004,9485.5
421,9/2/2020,3547.0,3531.4499509999996,227.97000099999997,231.649994,9355.75
422,9/3/2020,3485.0,3368.0,229.270004,217.30000299999998,9406.25
423,9/4/2020,3318.0,3294.6201170000004,215.100006,214.25,9456.25
424,9/8/2020,3144.0,3149.840088,206.5,202.66000400000001,9406.5
425,9/9/2020,3202.98999,3268.610107,207.600006,211.289993,9432.5
426,9/10/2020,3307.219971,3175.110107,213.399994,205.369995,9460.25
427,9/11/2020,3208.689941,3116.219971,207.199997,204.029999,9560.25
428,9/14/2020,3172.939941,3102.969971,204.240005,205.41000400000001,9506.25
429,9/15/2020,3136.159912,3156.1298829999996,208.419998,208.779999,9595.0
430,9/16/2020,3179.98999,3078.100098,210.61999500000002,205.050003,9647.75
431,9/17/2020,3009.25,3008.72998,200.050003,202.91000400000001,9684.75
432,9/18/2020,3031.73999,2954.909912,202.800003,200.389999,9626.25
433,9/21/2020,2906.5,2960.469971,197.190002,202.53999299999998,9808.5
434,9/22/2020,3033.840088,3128.98999,205.059998,207.419998,9872.0
435,9/23/2020,3120.429932,2999.860107,207.899994,200.58999599999999,9884.75
436,9/24/2020,2977.790039,3019.790039,199.850006,203.190002,9951.0
437,9/25/2020,3054.860107,3095.1298829999996,203.550003,207.820007,10087.2002
438,9/28/2020,3148.850098,3174.050049,210.88000499999998,209.440002,9616.75
439,9/29/2020,3175.389893,3144.8798829999996,209.350006,207.259995,9645.0
440,9/30/2020,3141.139893,3148.72998,207.729996,210.330002,9552.75
441,10/1/2020,3208.0,3221.26001,213.49000499999997,212.460007,9800.5
442,10/2/2020,3153.6298829999996,3125.0,208.0,206.190002,9972.5
443,10/5/2020,3145.840088,3199.199951,207.220001,210.38000499999998,9994.5
444,10/6/2020,3165.0,3099.959961,208.820007,205.91000400000001,9995.75
445,10/7/2020,3135.0,3195.689941,207.059998,209.830002,10120.799809999999
446,10/8/2020,3224.98999,3190.550049,210.50999500000003,210.580002,9904.5
447,10/9/2020,3210.0,3286.649902,211.229996,215.809998,10124.799809999999
448,10/12/2020,3349.939941,3442.929932,218.789993,221.399994,10196.0
449,10/13/2020,3467.98999,3443.6298829999996,222.72000099999997,222.86000099999998,10010.799809999999
450,10/14/2020,3447.0,3363.709961,223.0,220.86000099999998,10088.2002
451,10/15/2020,3292.01001,3338.649902,217.100006,219.66000400000001,9865.5
452,10/16/2020,3363.2299799999996,3272.709961,220.149994,219.66000400000001,9835.25
453,10/19/2020,3299.610107,3207.209961,220.419998,214.22000099999997,9973.75
454,10/20/2020,3222.280029,3217.01001,215.80000299999998,214.649994,10147.2002
455,10/21/2020,3212.5,3184.939941,213.11999500000002,214.80000299999998,10268.799809999999
456,10/22/2020,3189.8701170000004,3176.399902,213.92999300000002,214.88999900000002,10355.799809999999
457,10/23/2020,3191.0,3204.399902,215.02999900000003,216.229996,10395.0
458,10/26/2020,3198.73999,3207.040039,213.850006,210.080002,10598.5
459,10/27/2020,3224.939941,3286.330078,211.58999599999999,213.25,10532.2002
