Date,Open Amazon,Close Amazon,Open MS,Close MS,nasdaq
9/18/2020,3031.73999,2954.909912,202.800003,200.389999,9626.25
9/21/2020,2906.5,2960.469971,197.190002,202.539993,9808.5
9/22/2020,3033.840088,3128.98999,205.059998,207.419998,9872
9/23/2020,3120.429932,2999.860107,207.899994,200.589996,9884.75
9/24/2020,2977.790039,3019.790039,199.850006,203.190002,9951
9/25/2020,3054.860107,3095.129883,203.550003,207.820007,10087.2002
9/28/2020,3148.850098,3174.050049,210.880005,209.440002,9616.75
9/29/2020,3175.389893,3144.879883,209.350006,207.259995,9645
9/30/2020,3141.139893,3148.72998,207.729996,210.330002,9552.75
10/1/2020,3208,3221.26001,213.490005,212.460007,9800.5
10/2/2020,3153.629883,3125,208,206.190002,9972.5
10/5/2020,3145.840088,3199.199951,207.220001,210.380005,9994.5
10/6/2020,3165,3099.959961,208.820007,205.910004,9995.75
10/7/2020,3135,3195.689941,207.059998,209.830002,10120.79981
10/8/2020,3224.98999,3190.550049,210.509995,210.580002,9904.5
10/9/2020,3210,3286.649902,211.229996,215.809998,10124.79981
10/12/2020,3349.939941,3442.929932,218.789993,221.399994,10196
10/13/2020,3467.98999,3443.629883,222.720001,222.860001,10010.79981
10/14/2020,3447,3363.709961,223,220.860001,10088.2002
10/15/2020,3292.01001,3338.649902,217.100006,219.660004,9865.5
10/16/2020,3363.22998,3272.709961,220.149994,219.660004,9835.25
10/19/2020,3299.610107,3207.209961,220.419998,214.220001,9973.75
10/20/2020,3222.280029,3217.01001,215.800003,214.649994,10147.2002
10/21/2020,3212.5,3184.939941,213.119995,214.800003,10268.79981
10/22/2020,3189.870117,3176.399902,213.929993,214.889999,10355.79981
10/23/2020,3191,3204.399902,215.029999,216.229996,10395
10/26/2020,3198.73999,3207.040039,213.850006,210.080002,10598.5
10/27/2020,3224.939941,3286.330078,211.589996,213.25,10532.2002
